"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"sale_gross_price";"sale_net_price";"total_discount"
"O184026";"C00152";"P0008";1;24.45;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.15;24.45;20.7825;3.6675
"O184863";"C00186";"P0013";5;8.76;"2025-07-06";"Delayed";"PayPal";"North";0.05;43.8;41.61;2.19
"O184928";"C00317";"P0021";1;44.95;"2025-07-06";"Cancelled";"Credit Card";"South";0.05;44.95;42.7025;2.2475
"O184957";"C00473";"P0006";3;19.48;"2025-07-06";"Delivered";"PayPal";"East";0.0;58.44;58.44;0.0
"O185474";"C00085";"P0026";1;26.11;"2025-07-06";"Delivered";"Credit Card";"East";0.0;26.11;26.11;0.0
"O185606";"C00089";"P0017";5;34.82;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;174.1;147.985;26.115
"O185646";"C00175";"P0006";3;41.77;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.2;125.31;100.248;25.062
"O185815";"C00258";"P0010";2;34.42;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;68.84;58.514;10.326
"O185950";"C00397";"P0030";1;11.19;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;11.19;8.952;2.238
"O186250";"C00329";"P0021";4;44.31;"2025-07-06";"Delayed";"PayPal";"South";0.2;177.24;141.792;35.448
"O187433";"C00170";"P0018";1;14.18;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;14.18;12.053;2.127
"O187900";"C00115";"P0003";2;40.24;"2025-07-06";"Delayed";"Credit Card";"East";0.1;80.48;72.432;8.048
"O187910";"C00137";"P0023";2;15.63;"2025-07-06";"Delivered";"Credit Card";"North";0.05;31.26;29.697;1.563
"O187955";"C00462";"P0028";4;45.17;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;180.68;171.646;9.034
"O188200";"C00062";"P0006";2;17.91;"2025-07-06";"Delayed";"Credit Card";"South";0.2;35.82;28.656;7.164
"O188230";"C00039";"P0022";5;14.63;"2025-07-06";"Delayed";"Bank Transfer";"West";0.2;73.15;58.52;14.63
"O188936";"C00285";"P0018";5;28.19;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;140.95;112.76;28.19
"O189417";"C00098";"P0016";2;10.2;"2025-07-06";"Delayed";"PayPal";"West";0.2;20.4;16.32;4.08
"O189730";"C00180";"P0022";4;28.47;"2025-07-06";"Delayed";"Credit Card";"East";0.2;113.88;91.104;22.776
"O190175";"C00388";"P0005";3;37.89;"2025-07-06";"Delayed";"Bank Transfer";"North";0.1;113.67;102.303;11.367
"O190826";"C00024";"P0027";3;48.97;"2025-07-06";"Delivered";"PayPal";"North";0.1;146.91;132.219;14.691
"O191017";"C00238";"P0027";3;21.84;"2025-07-06";"Delayed";"Credit Card";"South";0.1;65.52;58.968;6.552
"O191262";"C00257";"P0005";3;25.39;"2025-07-06";"Delivered";"PayPal";"East";0.2;76.17;60.936;15.234
"O192035";"C00361";"P0027";5;10.85;"2025-07-06";"Delivered";"PayPal";"South";0.1;54.25;48.825;5.425
"O192178";"C00259";"P0018";5;9.66;"2025-07-06";"Delivered";"PayPal";"South";0.0;48.3;48.3;0.0
"O192542";"C00484";"P0009";2;40.3;"2025-07-06";"Cancelled";"PayPal";"East";0.0;80.6;80.6;0.0
"O193168";"C00330";"P0016";4;33.58;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;134.32;120.888;13.432
"O193936";"C00120";"P0003";5;45.53;"2025-07-06";"Cancelled";"Credit Card";"East";0.1;227.65;204.885;22.765
"O194473";"C00142";"P0016";1;14.93;"2025-07-06";"Delayed";"Credit Card";"East";0.1;14.93;13.437;1.493
"O194564";"C00211";"P0029";2;40.0;"2025-07-06";"Cancelled";"Credit Card";"South";0.1;80.0;72.0;8.0
"O194944";"C00094";"P0014";3;17.18;"2025-07-06";"Delivered";"Bank Transfer";"West";0.15;51.54;43.809;7.731
"O195557";"C00088";"P0007";5;26.32;"2025-07-06";"Delayed";"PayPal";"East";0.15;131.6;111.86;19.74
"O196568";"C00151";"P0026";3;23.68;"2025-07-06";"Cancelled";"Credit Card";"South";0.15;71.04;60.384;10.656
"O196860";"C00038";"P0029";2;45.88;"2025-07-06";"Cancelled";"PayPal";"North";0.1;91.76;82.584;9.176
"O196972";"C00339";"P0004";4;33.23;"2025-07-06";"Delayed";"Credit Card";"North";0.1;132.92;119.628;13.292
"O197119";"C00172";"P0016";4;28.09;"2025-07-06";"Delayed";"Bank Transfer";"North";0.05;112.36;106.742;5.618
"O197307";"C00431";"P0011";3;31.28;"2025-07-06";"Delivered";"Credit Card";"East";0.05;93.84;89.148;4.692
"O197489";"C00447";"P0029";1;47.74;"2025-07-06";"Delayed";"Credit Card";"Central";0.1;47.74;42.966;4.774
"O197697";"C00321";"P0027";4;43.24;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.2;172.96;138.368;34.592
"O198320";"C00392";"P0001";3;18.38;"2025-07-06";"Delivered";"Credit Card";"West";0.15;55.14;46.869;8.271
"O198717";"C00158";"P0027";1;20.87;"2025-07-06";"Delayed";"Bank Transfer";"West";0.05;20.87;19.8265;1.0435
"O198927";"C00139";"P0006";1;29.26;"2025-07-06";"Delayed";"Credit Card";"North";0.15;29.26;24.871;4.389
"O199691";"C00238";"P0011";5;16.1;"2025-07-06";"Delivered";"Credit Card";"North";0.2;80.5;64.4;16.1
"O201571";"C00244";"P0007";2;43.46;"2025-07-06";"Delivered";"Bank Transfer";"East";0.1;86.92;78.228;8.692
"O202148";"C00450";"P0003";3;33.16;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;99.48;89.532;9.948
"O202350";"C00417";"P0013";5;43.54;"2025-07-06";"Delayed";"Credit Card";"South";0.15;217.7;185.045;32.655
"O202634";"C00197";"P0025";1;34.16;"2025-07-06";"Delayed";"PayPal";"West";0.15;34.16;29.036;5.124
"O202644";"C00492";"P0011";1;29.68;"2025-07-06";"Delivered";"Bank Transfer";"North";0.15;29.68;25.228;4.452
"O202818";"C00116";"P0008";2;18.98;"2025-07-06";"Delivered";"PayPal";"North";0.2;37.96;30.368;7.592
"O202909";"C00373";"P0001";4;25.67;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;102.68;97.546;5.134
"O202952";"C00464";"P0022";1;46.61;"2025-07-06";"Delayed";"PayPal";"South";0.2;46.61;37.288;9.322
"O203655";"C00493";"P0006";5;10.2;"2025-07-06";"Delayed";"Credit Card";"East";0.2;51.0;40.8;10.2
"O204148";"C00183";"P0007";1;9.8;"2025-07-06";"Delivered";"Bank Transfer";"West";0.1;9.8;8.82;0.98
"O205417";"C00065";"P0014";1;36.63;"2025-07-06";"Delivered";"Credit Card";"West";0.1;36.63;32.967;3.663
"O205689";"C00455";"P0029";3;34.05;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.2;102.15;81.72;20.43
"O205719";"C00296";"P0023";2;10.12;"2025-07-06";"Delivered";"Credit Card";"East";0.0;20.24;20.24;0.0
"O206645";"C00319";"P0015";5;29.62;"2025-07-06";"Cancelled";"PayPal";"South";0.05;148.1;140.695;7.405
"O206812";"C00317";"P0005";5;27.75;"2025-07-06";"Delayed";"Credit Card";"West";0.0;138.75;138.75;0.0
"O207449";"C00059";"P0016";4;18.09;"2025-07-06";"Delivered";"Bank Transfer";"West";0.15;72.36;61.506;10.854
"O207462";"C00152";"P0006";1;13.54;"2025-07-06";"Delivered";"Credit Card";"South";0.15;13.54;11.509;2.031
"O207515";"C00005";"P0014";3;15.59;"2025-07-06";"Delayed";"Credit Card";"North";0.05;46.77;44.4315;2.3385
"O207553";"C00281";"P0006";1;44.98;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;44.98;42.731;2.249
"O207686";"C00207";"P0003";5;8.43;"2025-07-06";"Delivered";"Credit Card";"Central";0.15;42.15;35.8275;6.3225
"O207812";"C00262";"P0022";4;42.14;"2025-07-06";"Delivered";"PayPal";"East";0.1;168.56;151.704;16.856
"O207825";"C00018";"P0028";4;9.07;"2025-07-06";"Delayed";"PayPal";"East";0.05;36.28;34.466;1.814
"O208235";"C00303";"P0012";1;21.04;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;21.04;17.884;3.156
"O208488";"C00108";"P0015";5;48.34;"2025-07-06";"Cancelled";"Credit Card";"Central";0.05;241.7;229.615;12.085
"O209171";"C00415";"P0030";5;38.84;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.2;194.2;155.36;38.84
"O209513";"C00169";"P0011";2;42.02;"2025-07-06";"Cancelled";"PayPal";"North";0.0;84.04;84.04;0.0
"O209530";"C00438";"P0007";2;37.88;"2025-07-06";"Delayed";"Bank Transfer";"West";0.15;75.76;64.396;11.364
"O209681";"C00037";"P0007";2;38.18;"2025-07-06";"Delayed";"PayPal";"North";0.2;76.36;61.088;15.272
"O210166";"C00108";"P0024";5;47.23;"2025-07-06";"Delayed";"PayPal";"East";0.0;236.15;236.15;0.0
"O210583";"C00384";"P0026";4;38.54;"2025-07-06";"Delivered";"Credit Card";"West";0.0;154.16;154.16;0.0
"O211011";"C00025";"P0010";2;22.05;"2025-07-06";"Delivered";"Credit Card";"Central";0.0;44.1;44.1;0.0
"O212788";"C00190";"P0011";3;28.68;"2025-07-06";"Delivered";"Credit Card";"Central";0.15;86.04;73.134;12.906
"O213547";"C00278";"P0030";4;45.44;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;181.76;163.584;18.176
"O213926";"C00325";"P0017";4;35.68;"2025-07-06";"Delayed";"Credit Card";"South";0.15;142.72;121.312;21.408
"O213951";"C00421";"P0020";1;26.6;"2025-07-06";"Delayed";"Credit Card";"North";0.2;26.6;21.28;5.32
"O214142";"C00324";"P0023";1;19.17;"2025-07-06";"Delayed";"PayPal";"West";0.05;19.17;18.2115;0.9585
"O214453";"C00408";"P0019";2;26.92;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.05;53.84;51.148;2.692
"O215019";"C00270";"P0015";4;48.22;"2025-07-06";"Delivered";"Bank Transfer";"West";0.15;192.88;163.948;28.932
"O215758";"C00115";"P0004";1;36.25;"2025-07-06";"Delayed";"PayPal";"Central";0.05;36.25;34.4375;1.8125
"O216058";"C00179";"P0029";1;40.52;"2025-07-06";"Delayed";"Bank Transfer";"South";0.15;40.52;34.442;6.078
"O216233";"C00434";"P0014";2;8.33;"2025-07-06";"Delivered";"Bank Transfer";"East";0.05;16.66;15.827;0.833
"O216409";"C00062";"P0006";3;46.94;"2025-07-06";"Delivered";"PayPal";"South";0.05;140.82;133.779;7.041
"O216425";"C00211";"P0019";1;32.05;"2025-07-06";"Delayed";"Bank Transfer";"South";0.15;32.05;27.2425;4.8075
"O216716";"C00428";"P0015";2;29.55;"2025-07-06";"Delayed";"Credit Card";"West";0.05;59.1;56.145;2.955
"O216896";"C00413";"P0001";5;49.41;"2025-07-06";"Delivered";"Credit Card";"South";0.1;247.05;222.345;24.705
"O217177";"C00270";"P0018";5;28.17;"2025-07-06";"Delivered";"Credit Card";"West";0.15;140.85;119.7225;21.1275
"O218065";"C00324";"";5;25.61;"2025-07-06";"Delayed";"PayPal";"North";0.2;128.05;102.44;25.61
"O218113";"C00276";"P0010";1;33.54;"2025-07-06";"Delayed";"PayPal";"South";0.15;33.54;28.509;5.031
"O218231";"C00324";"P0014";4;12.76;"";"Delayed";"Credit Card";"East";0.15;51.04;43.384;7.656
"O218276";"C00462";"P0006";5;37.6;"2025-07-06";"Delivered";"Credit Card";"West";0.05;188.0;178.6;9.4
"O218660";"C00231";"P0014";1;20.37;"2025-07-06";"Delivered";"PayPal";"North";0.15;20.37;17.3145;3.0555
"O219645";"C00324";"P0015";2;43.3;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.05;86.6;82.27;4.33
"O219804";"C00379";"P0028";1;20.3;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;20.3;17.255;3.045
"O219948";"C00120";"P0006";5;41.84;"2025-07-06";"Delayed";"Credit Card";"Central";0.2;209.2;167.36;41.84
"O220675";"C00321";"P0016";4;22.0;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;88.0;70.4;17.6
"O221124";"C00486";"P0028";2;8.16;"2025-07-06";"Delayed";"PayPal";"South";0.2;16.32;13.056;3.264
"O221217";"C00315";"P0007";2;18.54;"2025-07-06";"Delayed";"Bank Transfer";"South";0.2;37.08;29.664;7.416
"O222052";"C00050";"P0028";5;21.06;"2025-07-06";"Delivered";"Credit Card";"West";0.0;105.3;105.3;0.0
"O223293";"C00070";"P0007";5;9.06;"2025-07-06";"Delivered";"Bank Transfer";"West";0.2;45.3;36.24;9.06
"O223845";"C00225";"P0029";1;35.84;"2025-07-06";"Delayed";"Credit Card";"East";0.0;35.84;35.84;0.0
"O223884";"C00174";"P0009";2;33.12;"2025-07-06";"Delayed";"PayPal";"South";0.1;66.24;59.616;6.624
"O224336";"C00256";"P0025";2;34.49;"2025-07-06";"Delayed";"Bank Transfer";"East";0.15;68.98;58.633;10.347
"O224477";"C00216";"P0005";4;42.94;"2025-07-06";"Delayed";"Credit Card";"North";0.15;171.76;145.996;25.764
"O225071";"C00449";"P0015";4;36.67;"2025-07-06";"Delayed";"Credit Card";"Central";0.2;146.68;117.344;29.336
"O225073";"C00112";"P0030";4;36.82;"2025-07-06";"Delivered";"PayPal";"South";0.1;147.28;132.552;14.728
"O225096";"C00389";"P0020";2;21.71;"2025-07-06";"Cancelled";"Credit Card";"East";0.1;43.42;39.078;4.342
"O225517";"C00064";"P0029";2;22.96;"2025-07-06";"Delayed";"PayPal";"East";0.15;45.92;39.032;6.888
"O226857";"C00214";"P0003";1;40.72;"2025-07-06";"Delayed";"Bank Transfer";"North";0.1;40.72;36.648;4.072
"O226925";"C00325";"P0026";4;9.29;"2025-07-06";"Delayed";"Bank Transfer";"South";0.2;37.16;29.728;7.432
"O227188";"C00276";"P0015";5;29.07;"2025-07-06";"Delayed";"Credit Card";"West";0.05;145.35;138.0825;7.2675
"O227627";"C00072";"P0004";5;27.07;"2025-07-06";"Delayed";"Credit Card";"South";0.1;135.35;121.815;13.535
"O227780";"C00474";"P0024";4;9.61;"2025-07-06";"Cancelled";"Credit Card";"North";0.2;38.44;30.752;7.688
"O228030";"C00104";"P0025";5;42.73;"2025-07-06";"Cancelled";"Credit Card";"South";0.15;213.65;181.6025;32.0475
"O228623";"C00137";"P0013";5;33.16;"2025-07-06";"Delayed";"Credit Card";"West";0.05;165.8;157.51;8.29
"O228802";"C00043";"P0010";3;23.48;"2025-07-06";"Cancelled";"Credit Card";"Central";0.2;70.44;56.352;14.088
"O229160";"C00243";"P0029";4;8.91;"2025-07-06";"Delivered";"Credit Card";"West";0.05;35.64;33.858;1.782
"O229509";"C00379";"P0003";1;41.56;"2025-07-06";"Delivered";"Bank Transfer";"East";0.05;41.56;39.482;2.078
"O229741";"C00334";"P0024";5;43.04;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;215.2;193.68;21.52
"O229936";"C00437";"P0027";2;20.82;"2025-07-06";"Delayed";"PayPal";"North";0.2;41.64;33.312;8.328
"O230245";"C00209";"P0001";3;37.51;"2025-07-06";"Cancelled";"Credit Card";"West";0.05;112.53;106.9035;5.6265
"O230317";"C00065";"P0002";3;33.31;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;99.93;99.93;0.0
"O230960";"C00183";"P0029";1;32.59;"2025-07-06";"Delivered";"Credit Card";"South";0.05;32.59;30.9605;1.6295
"O231230";"C00358";"P0017";3;25.67;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;77.01;69.309;7.701
"O231263";"C00190";"P0006";1;44.37;"2025-07-06";"Delayed";"Credit Card";"West";0.05;44.37;42.1515;2.2185
"O231318";"C00251";"";5;47.51;"2025-07-06";"Delivered";"PayPal";"West";0.2;237.55;190.04;47.51
"O231427";"C00447";"P0011";1;17.21;"2025-07-06";"Delivered";"Bank Transfer";"East";0.15;17.21;14.6285;2.5815
"O231677";"C00314";"P0003";5;45.47;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;227.35;193.2475;34.1025
"O231701";"C00394";"P0006";2;9.84;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.1;19.68;17.712;1.968
"O232271";"C00358";"P0023";5;46.85;"2025-07-06";"Delivered";"Credit Card";"East";0.2;234.25;187.4;46.85
"O232325";"C00421";"P0006";1;47.34;"2025-07-06";"Delivered";"Credit Card";"West";0.05;47.34;44.973;2.367
"O232345";"C00357";"P0024";5;30.48;"2025-07-06";"Delivered";"Bank Transfer";"West";0.05;152.4;144.78;7.62
"O232518";"C00084";"P0026";5;22.05;"2025-07-06";"Cancelled";"PayPal";"South";0.0;110.25;110.25;0.0
"O233012";"C00310";"P0019";3;35.6;"2025-07-06";"Delivered";"Bank Transfer";"South";0.2;106.8;85.44;21.36
"O233955";"C00318";"P0019";3;8.5;"2025-07-06";"Delayed";"PayPal";"Central";0.0;25.5;25.5;0.0
"O234459";"C00436";"P0020";1;43.13;"2025-07-06";"Delayed";"PayPal";"East";0.0;43.13;43.13;0.0
"O235176";"C00352";"P0027";1;9.13;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;9.13;8.6735;0.4565
"O235318";"C00460";"P0011";5;47.07;"2025-07-06";"Delivered";"Bank Transfer";"North";0.1;235.35;211.815;23.535
"O235498";"C00284";"P0001";2;15.31;"2025-07-06";"Delivered";"Credit Card";"South";0.1;30.62;27.558;3.062
"O235806";"C00500";"P0011";5;46.72;"2025-07-06";"Delayed";"Credit Card";"West";0.15;233.6;198.56;35.04
"O236036";"C00076";"P0021";4;11.9;"2025-07-06";"Delivered";"PayPal";"East";0.0;47.6;47.6;0.0
"O236527";"C00056";"P0029";4;35.73;"2025-07-06";"Delayed";"PayPal";"West";0.1;142.92;128.628;14.292
"O236540";"C00170";"P0002";1;14.69;"2025-07-06";"Delivered";"Credit Card";"West";0.2;14.69;11.752;2.938
"O236723";"C00204";"P0001";5;45.91;"2025-07-06";"Delivered";"Bank Transfer";"South";0.05;229.55;218.0725;11.4775
"O237033";"C00150";"P0025";2;22.02;"2025-07-06";"Delivered";"Credit Card";"North";0.15;44.04;37.434;6.606
"O237172";"C00287";"P0021";2;20.39;"2025-07-06";"Delayed";"Bank Transfer";"South";0.05;40.78;38.741;2.039
"O237777";"C00189";"P0009";2;49.88;"2025-07-06";"Delivered";"Credit Card";"East";0.15;99.76;84.796;14.964
"O237940";"C00466";"P0021";1;33.01;"2025-07-06";"Delayed";"Credit Card";"South";0.2;33.01;26.408;6.602
"O238131";"C00342";"P0017";5;13.39;"2025-07-06";"Delivered";"Credit Card";"Central";0.1;66.95;60.255;6.695
"O238215";"C00416";"P0007";5;34.79;"2025-07-06";"Delayed";"Credit Card";"East";0.05;173.95;165.2525;8.6975
"O238898";"C00445";"P0014";5;22.13;"2025-07-06";"Delivered";"Credit Card";"South";0.15;110.65;94.0525;16.5975
"O238900";"C00428";"P0006";4;28.99;"2025-07-06";"Delivered";"Bank Transfer";"East";0.0;115.96;115.96;0.0
"O239134";"C00268";"P0018";3;17.98;"2025-07-06";"Cancelled";"PayPal";"Central";0.0;53.94;53.94;0.0
"O239188";"C00423";"P0012";4;37.82;"2025-07-06";"Unknown";"Credit Card";"East";0.05;151.28;143.716;7.564
"O239492";"C00005";"P0027";1;40.01;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.1;40.01;36.009;4.001
"O239593";"C00342";"P0015";3;30.54;"2025-07-06";"Delayed";"PayPal";"Central";0.2;91.62;73.296;18.324
"O240005";"C00370";"P0005";3;34.73;"2025-07-06";"Cancelled";"Credit Card";"East";0.2;104.19;83.352;20.838
"O240089";"C00479";"P0010";5;29.14;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.1;145.7;131.13;14.57
"O241113";"C00050";"P0014";1;34.27;"2025-07-06";"Delivered";"Credit Card";"East";0.15;34.27;29.1295;5.1405
"O241406";"C00370";"P0027";4;23.78;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;95.12;76.096;19.024
"O241728";"C00221";"P0018";4;19.24;"2025-07-06";"Delivered";"Credit Card";"East";0.05;76.96;73.112;3.848
"O241823";"C00224";"P0016";5;21.08;"2025-07-06";"Delayed";"PayPal";"East";0.05;105.4;100.13;5.27
"O242110";"C00232";"P0012";5;37.76;"2025-07-06";"Delayed";"Credit Card";"North";0.05;188.8;179.36;9.44
"O243015";"C00136";"P0025";4;19.01;"2025-07-06";"Delayed";"Credit Card";"East";0.05;76.04;72.238;3.802
"O243405";"C00395";"P0003";5;44.94;"2025-07-06";"Delivered";"Credit Card";"West";0.0;224.7;224.7;0.0
"O243534";"C00259";"P0002";1;26.84;"2025-07-06";"Delayed";"Credit Card";"North";0.05;26.84;25.498;1.342
"O244093";"C00312";"P0025";2;46.79;"2025-07-06";"Delayed";"Credit Card";"South";0.15;93.58;79.543;14.037
"O244644";"C00118";"P0009";5;30.45;"2025-07-06";"Delayed";"Credit Card";"Central";0.2;152.25;121.8;30.45
"O245071";"C00038";"P0022";5;46.78;"2025-07-06";"Delayed";"Credit Card";"Central";0.1;233.9;210.51;23.39
"O245517";"C00199";"P0018";1;33.19;"2025-07-06";"Delivered";"Credit Card";"North";0.2;33.19;26.552;6.638
"O245775";"C00206";"P0010";3;44.87;"2025-07-06";"Delivered";"PayPal";"East";0.0;134.61;134.61;0.0
"O246773";"C00461";"P0023";4;24.73;"2025-07-06";"Cancelled";"Credit Card";"West";0.15;98.92;84.082;14.838
"O247208";"C00023";"P0017";1;43.17;"2025-07-06";"Delivered";"PayPal";"Central";0.15;43.17;36.6945;6.4755
"O247363";"C00464";"P0019";5;15.47;"2025-07-06";"Cancelled";"PayPal";"West";0.2;77.35;61.88;15.47
"O247608";"C00378";"P0026";2;26.18;"2025-07-06";"Delivered";"Bank Transfer";"East";0.0;52.36;52.36;0.0
"O248549";"C00216";"P0008";4;47.55;"2025-07-06";"Delayed";"PayPal";"Central";0.1;190.2;171.18;19.02
"O248633";"C00457";"P0013";4;21.07;"2025-07-06";"Cancelled";"PayPal";"East";0.1;84.28;75.852;8.428
"O249321";"C00130";"P0022";3;22.53;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;67.59;64.2105;3.3795
"O250156";"C00460";"P0022";5;22.28;"2025-07-06";"Cancelled";"PayPal";"South";0.15;111.4;94.69;16.71
"O250174";"C00181";"P0011";2;24.53;"2025-07-06";"Delayed";"Bank Transfer";"South";0.1;49.06;44.154;4.906
"O250466";"C00288";"P0028";3;35.36;"2025-07-06";"Cancelled";"PayPal";"North";0.1;106.08;95.472;10.608
"O250741";"C00348";"P0008";1;35.05;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;35.05;33.2975;1.7525
"O251988";"C00052";"P0029";5;27.55;"2025-07-06";"Delayed";"Credit Card";"South";0.1;137.75;123.975;13.775
"O252213";"C00378";"P0016";1;16.68;"2025-07-06";"Delivered";"Credit Card";"North";0.2;16.68;13.344;3.336
"O252666";"C00286";"P0006";2;45.68;"2025-07-06";"Delayed";"Credit Card";"North";0.0;91.36;91.36;0.0
"O253012";"C00028";"P0014";3;34.45;"2025-07-06";"Delivered";"Credit Card";"South";0.2;103.35;82.68;20.67
"O253644";"C00060";"P0014";3;39.38;"2025-07-06";"Cancelled";"Credit Card";"Central";0.05;118.14;112.233;5.907
"O253815";"C00285";"P0024";5;22.17;"2025-07-06";"Delivered";"PayPal";"South";0.1;110.85;99.765;11.085
"O254335";"C00318";"P0010";1;19.09;"2025-07-06";"Delayed";"Credit Card";"Central";0.1;19.09;17.181;1.909
"O254935";"C00434";"P0007";5;30.11;"2025-07-06";"Cancelled";"Bank Transfer";"East";0.0;150.55;150.55;0.0
"O255251";"C00120";"P0017";1;15.24;"2025-07-06";"Delayed";"PayPal";"Central";0.2;15.24;12.192;3.048
"O255446";"C00030";"P0007";5;41.97;"2025-07-06";"Delayed";"Credit Card";"Central";0.2;209.85;167.88;41.97
"O256320";"C00429";"P0022";5;14.43;"2025-07-06";"Delayed";"Bank Transfer";"East";0.1;72.15;64.935;7.215
"O256565";"C00039";"P0020";3;36.26;"2025-07-06";"Delayed";"Bank Transfer";"West";0.2;108.78;87.024;21.756
"O256710";"C00347";"P0006";2;21.29;"2025-07-06";"Delivered";"Credit Card";"South";0.2;42.58;34.064;8.516
"O257362";"C00068";"P0020";3;33.45;"2025-07-06";"Delayed";"PayPal";"Central";0.2;100.35;80.28;20.07
"O258279";"C00219";"P0026";1;14.81;"2025-07-06";"Cancelled";"Credit Card";"North";0.15;14.81;12.5885;2.2215
"O258758";"C00028";"P0025";4;19.56;"2025-07-06";"Delayed";"PayPal";"East";0.05;78.24;74.328;3.912
"O258903";"C00396";"P0007";1;43.52;"2025-07-06";"Delayed";"Credit Card";"South";0.05;43.52;41.344;2.176
"O259057";"C00233";"P0013";3;25.26;"2025-07-06";"Delayed";"PayPal";"East";0.2;75.78;60.624;15.156
"O259298";"C00329";"P0010";4;33.07;"2025-07-06";"Cancelled";"PayPal";"Central";0.1;132.28;119.052;13.228
"O259316";"C00053";"P0016";1;37.04;"2025-07-06";"Delivered";"Credit Card";"Central";0.05;37.04;35.188;1.852
"O259676";"C00023";"P0003";5;29.67;"2025-07-06";"Delivered";"PayPal";"East";0.2;148.35;118.68;29.67
"O259687";"C00196";"P0018";4;21.52;"2025-07-06";"Delivered";"Credit Card";"East";0.05;86.08;81.776;4.304
"O259978";"C00305";"P0023";2;25.51;"2025-07-06";"Cancelled";"Bank Transfer";"West";0.0;51.02;51.02;0.0
"O260388";"C00443";"P0005";3;17.89;"2025-07-06";"Delayed";"Credit Card";"South";0.2;53.67;42.936;10.734
"O260427";"C00202";"P0006";5;34.1;"2025-07-06";"Delayed";"Credit Card";"South";0.1;170.5;153.45;17.05
"O260455";"C00368";"P0026";4;49.88;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;199.52;189.544;9.976
