Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Delivery Date Missing
381009,1,2016-01-16,2016-01-23,1187611,42,2086,4,Gbp,True
381010,1,2016-01-16,2016-01-23,1554137,66,1671,3,Usd,True
381010,2,2016-01-16,2016-01-23,1554137,66,1604,1,Usd,True
381010,3,2016-01-16,2016-01-23,1554137,66,1836,1,Usd,True
381011,1,2016-01-16,2016-01-23,1302333,45,450,1,Usd,True
381012,1,2016-01-16,2016-01-23,2072376,0,1759,2,Usd,False
381012,2,2016-01-16,2016-01-23,2072376,0,1684,7,Usd,False
381013,1,2016-01-16,2016-01-21,1984685,0,1583,1,Usd,False
381013,2,2016-01-16,2016-01-21,1984685,0,584,8,Usd,False
383000,1,2016-01-18,2016-01-25,1768548,51,1623,3,Usd,True
383001,1,2016-01-18,2016-01-25,1584109,61,994,1,Usd,True
383002,1,2016-01-18,2016-01-25,1650783,57,1145,1,Usd,True
383002,2,2016-01-18,2016-01-25,1650783,57,75,2,Usd,True
383002,3,2016-01-18,2016-01-25,1650783,57,775,1,Usd,True
383003,1,2016-01-18,2016-01-25,568160,19,959,3,Eur,True
383004,1,2016-01-18,2016-01-25,1670107,59,1248,3,Usd,True
383004,2,2016-01-18,2016-01-25,1670107,59,2500,1,Usd,True
383004,3,2016-01-18,2016-01-25,1670107,59,185,3,Usd,True
384000,1,2016-01-19,2016-01-26,622740,17,144,5,Eur,True
384000,2,2016-01-19,2016-01-26,622740,17,78,4,Eur,True
384000,4,2016-01-19,2016-01-26,622740,17,1825,1,Eur,True
384001,1,2016-01-19,2016-01-26,780674,29,301,2,Eur,True
384001,2,2016-01-19,2016-01-26,780674,29,1695,2,Eur,True
384002,1,2016-01-19,2016-01-26,1263974,43,61,2,Usd,True
384002,2,2016-01-19,2016-01-26,1263974,43,2105,1,Usd,True
384003,1,2016-01-19,2016-01-26,1369624,64,420,4,Usd,True
384004,1,2016-01-19,2016-01-28,1316297,0,1150,2,Usd,False
384004,2,2016-01-19,2016-01-28,1316297,0,1578,6,Usd,False
384005,1,2016-01-19,2016-01-26,1022895,37,1597,4,Gbp,True
384006,1,2016-01-19,2016-01-26,247132,9,752,1,Cad,True
384006,2,2016-01-19,2016-01-26,247132,9,434,1,Cad,True
384006,3,2016-01-19,2016-01-26,247132,9,124,8,Cad,True
384006,4,2016-01-19,2016-01-26,247132,9,2382,1,Cad,True
384007,1,2016-01-19,2016-01-26,14180,6,494,3,Aud,True
384007,2,2016-01-19,2016-01-26,14180,6,1633,2,Aud,True
385000,1,2016-01-20,2016-01-25,1110691,0,1586,8,Gbp,False
385000,2,2016-01-20,2016-01-25,1110691,0,1427,5,Gbp,False
385000,3,2016-01-20,2016-01-25,1110691,0,166,3,Gbp,False
385002,1,2016-01-20,2016-01-27,844832,31,424,2,Eur,True
385002,2,2016-01-20,2016-01-27,844832,31,53,2,Eur,True
385003,1,2016-01-20,2016-01-27,624165,18,1928,3,Eur,True
385004,1,2016-01-20,2016-01-27,332332,8,2162,1,Cad,True
385005,1,2016-01-20,2016-01-27,1251726,57,2120,3,Usd,True
385006,1,2016-01-20,2016-01-27,724534,28,135,4,Eur,True
385006,2,2016-01-20,2016-01-27,724534,28,1155,1,Eur,True
385007,1,2016-01-20,2016-01-27,1273837,61,1112,8,Usd,True
385008,1,2016-01-20,2016-01-27,667318,16,1195,1,Eur,True
385009,1,2016-01-20,2016-01-27,1720050,61,6,1,Usd,True
385009,3,2016-01-20,2016-01-27,1720050,61,123,5,Usd,True
385010,1,2016-01-20,2016-01-27,483118,20,61,6,Eur,True
385010,2,2016-01-20,2016-01-27,483118,20,1000,3,Eur,True
386000,1,2016-01-21,2016-01-28,748749,30,443,2,Eur,True
386000,2,2016-01-21,2016-01-28,748749,30,434,2,Eur,True
386000,3,2016-01-21,2016-01-28,748749,30,167,1,Eur,True
386000,4,2016-01-21,2016-01-28,748749,30,516,1,Eur,True
386001,1,2016-01-21,2016-01-30,1912666,0,1996,2,Usd,False
386001,2,2016-01-21,2016-01-30,1912666,0,1577,1,Usd,False
386002,1,2016-01-21,2016-01-28,1525000,43,581,3,Usd,True
386003,1,2016-01-21,2016-01-28,265825,8,1646,1,Cad,True
386004,1,2016-01-21,2016-01-28,2085055,45,1222,3,Usd,True
386005,1,2016-01-21,2016-02-02,345812,0,1600,1,Cad,False
386005,2,2016-01-21,2016-02-02,345812,0,237,1,Cad,False
386006,1,2016-01-21,2016-01-28,348548,10,1271,2,Cad,True
386006,2,2016-01-21,2016-01-28,348548,10,1585,1,Cad,True
386006,3,2016-01-21,2016-01-28,348548,10,1637,3,Cad,True
386006,4,2016-01-21,2016-01-28,348548,10,1587,1,Cad,True
386006,5,2016-01-21,2016-01-28,348548,10,423,1,Cad,True
386008,1,2016-01-21,2016-01-28,2093929,56,313,2,Usd,True
386008,2,2016-01-21,2016-01-28,2093929,56,124,7,Usd,True
386008,3,2016-01-21,2016-01-28,2093929,56,1634,3,Usd,True
386008,4,2016-01-21,2016-01-28,2093929,56,448,4,Usd,True
386009,1,2016-01-21,2016-01-28,522652,19,1859,4,Eur,True
386009,2,2016-01-21,2016-01-28,522652,19,156,3,Eur,True
386009,3,2016-01-21,2016-01-28,522652,19,1896,1,Eur,True
386009,4,2016-01-21,2016-01-28,522652,19,2107,3,Eur,True
386010,1,2016-01-21,2016-01-28,1775819,57,155,6,Usd,True
386010,2,2016-01-21,2016-01-28,1775819,57,1638,1,Usd,True
386010,3,2016-01-21,2016-01-28,1775819,57,1947,3,Usd,True
386010,4,2016-01-21,2016-01-28,1775819,57,125,1,Usd,True
386011,1,2016-01-21,2016-01-28,541598,0,54,6,Eur,False
386011,2,2016-01-21,2016-01-28,541598,0,101,2,Eur,False
386011,3,2016-01-21,2016-01-28,541598,0,461,3,Eur,False
387000,1,2016-01-22,2016-01-26,224434,0,1729,2,Cad,False
387000,2,2016-01-22,2016-01-26,224434,0,1599,3,Cad,False
387000,3,2016-01-22,2016-01-26,224434,0,1622,1,Cad,False
387000,4,2016-01-22,2016-01-26,224434,0,55,6,Cad,False
387001,1,2016-01-22,2016-01-29,2011796,51,39,5,Usd,True
387002,1,2016-01-22,2016-01-29,1368025,44,429,2,Usd,True
387002,2,2016-01-22,2016-01-29,1368025,44,1377,6,Usd,True
387003,1,2016-01-22,2016-01-29,368610,8,144,5,Cad,True
387003,2,2016-01-22,2016-01-29,368610,8,1251,2,Cad,True
387003,3,2016-01-22,2016-01-29,368610,8,691,1,Cad,True
387003,4,2016-01-22,2016-01-29,368610,8,190,1,Cad,True
387003,5,2016-01-22,2016-01-29,368610,8,1656,2,Cad,True
387003,6,2016-01-22,2016-01-29,368610,8,1425,4,Cad,True
387003,7,2016-01-22,2016-01-29,368610,8,143,9,Cad,True
387004,1,2016-01-22,2016-01-29,1307296,53,709,6,Usd,True
387004,2,2016-01-22,2016-01-29,1307296,53,962,1,Usd,True
387005,1,2016-01-22,2016-01-29,938399,36,1816,3,Gbp,True
387005,2,2016-01-22,2016-01-29,938399,36,982,2,Gbp,True
387005,3,2016-01-22,2016-01-29,938399,36,442,1,Gbp,True
387006,1,2016-01-22,2016-01-29,1616350,51,1576,1,Usd,True
387007,1,2016-01-22,2016-01-29,549936,24,1264,2,Eur,True
387007,2,2016-01-22,2016-01-29,549936,24,1529,3,Eur,True
387007,3,2016-01-22,2016-01-29,549936,24,1612,4,Eur,True
388000,1,2016-01-23,2016-01-30,97611,5,928,6,Aud,True
388000,2,2016-01-23,2016-01-30,97611,5,1045,7,Aud,True
388000,3,2016-01-23,2016-01-30,97611,5,1627,6,Aud,True
388001,1,2016-01-23,2016-01-27,1730210,0,1616,1,Usd,False
388002,1,2016-01-23,2016-01-30,962533,36,460,2,Gbp,True
388002,2,2016-01-23,2016-01-30,962533,36,489,2,Gbp,True
388003,1,2016-01-23,2016-01-30,205077,10,90,8,Cad,True
388003,2,2016-01-23,2016-01-30,205077,10,945,1,Cad,True
388004,1,2016-01-23,2016-01-31,776431,0,2104,1,Eur,False
388004,2,2016-01-23,2016-01-31,776431,0,618,3,Eur,False
388005,1,2016-01-23,2016-01-30,1893487,55,1601,4,Usd,True
388005,2,2016-01-23,2016-01-30,1893487,55,2388,9,Usd,True
388006,1,2016-01-23,2016-01-30,1098143,41,1393,3,Gbp,True
388006,2,2016-01-23,2016-01-30,1098143,41,1627,2,Gbp,True
388006,3,2016-01-23,2016-01-30,1098143,41,133,1,Gbp,True
388007,1,2016-01-23,2016-01-30,1112613,42,459,4,Gbp,True
388008,1,2016-01-23,2016-01-30,1170323,41,640,6,Gbp,True
388008,2,2016-01-23,2016-01-30,1170323,41,1665,2,Gbp,True
388008,3,2016-01-23,2016-01-30,1170323,41,665,2,Gbp,True
388008,4,2016-01-23,2016-01-30,1170323,41,158,1,Gbp,True
388008,5,2016-01-23,2016-01-30,1170323,41,96,3,Gbp,True
388009,1,2016-01-23,2016-01-30,930705,40,1585,3,Gbp,True
388010,1,2016-01-23,2016-01-30,1001228,39,827,4,Gbp,True
388010,2,2016-01-23,2016-01-30,1001228,39,1139,1,Gbp,True
388011,1,2016-01-23,2016-01-30,1702898,61,454,5,Usd,True
388011,2,2016-01-23,2016-01-30,1702898,61,50,1,Usd,True
388011,3,2016-01-23,2016-01-30,1702898,61,1653,2,Usd,True
388011,4,2016-01-23,2016-01-30,1702898,61,2094,1,Usd,True
388011,5,2016-01-23,2016-01-30,1702898,61,1692,3,Usd,True
388011,6,2016-01-23,2016-01-30,1702898,61,2106,7,Usd,True
388011,7,2016-01-23,2016-01-30,1702898,61,1211,2,Usd,True
388012,1,2016-01-23,2016-01-30,2086544,50,2113,1,Usd,True
388012,2,2016-01-23,2016-01-30,2086544,50,69,2,Usd,True
388013,1,2016-01-23,2016-01-30,1559552,0,1657,1,Usd,False
388014,1,2016-01-23,2016-01-30,1671541,57,1586,1,Usd,True
388014,2,2016-01-23,2016-01-30,1671541,57,1786,4,Usd,True
388014,3,2016-01-23,2016-01-30,1671541,57,2501,4,Usd,True
390000,1,2016-01-25,2016-02-01,1699570,59,1581,1,Usd,True
390000,2,2016-01-25,2016-02-01,1699570,59,2351,2,Usd,True
390001,1,2016-01-25,2016-02-01,1301552,51,189,2,Usd,True
390001,2,2016-01-25,2016-02-01,1301552,51,1617,7,Usd,True
390001,3,2016-01-25,2016-02-01,1301552,51,175,2,Usd,True
390001,4,2016-01-25,2016-02-01,1301552,51,186,2,Usd,True
390001,6,2016-01-25,2016-02-01,1301552,51,1605,1,Usd,True
390002,1,2016-01-25,2016-02-06,2029518,0,537,3,Usd,False
390002,2,2016-01-25,2016-02-06,2029518,0,1636,2,Usd,False
390002,3,2016-01-25,2016-02-06,2029518,0,1581,1,Usd,False
390002,4,2016-01-25,2016-02-06,2029518,0,1792,2,Usd,False
390002,5,2016-01-25,2016-02-06,2029518,0,458,1,Usd,False
390003,1,2016-01-25,2016-02-01,253233,10,1635,1,Cad,True
390004,1,2016-01-25,2016-02-01,1321513,48,152,2,Usd,True
390005,1,2016-01-25,2016-02-01,549766,22,1558,3,Eur,True
390005,2,2016-01-25,2016-02-01,549766,22,1594,1,Eur,True
391000,1,2016-01-26,2016-02-02,881876,32,2108,1,Eur,True
391000,2,2016-01-26,2016-02-02,881876,32,143,1,Eur,True
391000,3,2016-01-26,2016-02-02,881876,32,1662,2,Eur,True
391001,1,2016-01-26,2016-02-02,361945,0,1841,1,Cad,False
391002,1,2016-01-26,2016-02-02,1201225,45,1636,1,Usd,True
391002,2,2016-01-26,2016-02-02,1201225,45,1325,1,Usd,True
391003,1,2016-01-26,2016-02-02,1427869,44,1370,1,Usd,True
391003,2,2016-01-26,2016-02-02,1427869,44,1280,6,Usd,True
391004,1,2016-01-26,2016-02-02,444160,19,1588,3,Eur,True
391004,2,2016-01-26,2016-02-02,444160,19,69,6,Eur,True
391006,1,2016-01-26,2016-02-02,1885990,51,1467,1,Usd,True
391006,2,2016-01-26,2016-02-02,1885990,51,1590,2,Usd,True
391007,1,2016-01-26,2016-02-02,125950,6,1705,1,Aud,True
391007,2,2016-01-26,2016-02-02,125950,6,138,1,Aud,True
392000,1,2016-01-27,2016-02-03,1302998,51,1613,3,Usd,True
392000,2,2016-01-27,2016-02-03,1302998,51,1490,1,Usd,True
392001,1,2016-01-27,2016-02-03,1227891,54,155,2,Usd,True
392002,1,2016-01-27,2016-02-03,1855347,59,430,2,Usd,True
392002,2,2016-01-27,2016-02-03,1855347,59,1168,1,Usd,True
392002,3,2016-01-27,2016-02-03,1855347,59,144,2,Usd,True
392002,4,2016-01-27,2016-02-03,1855347,59,2298,2,Usd,True
392003,1,2016-01-27,2016-02-04,1471397,0,156,8,Usd,False
392004,1,2016-01-27,2016-02-01,401785,0,2118,3,Eur,False
392004,2,2016-01-27,2016-02-01,401785,0,1441,2,Eur,False
392004,3,2016-01-27,2016-02-01,401785,0,1449,2,Eur,False
392004,4,2016-01-27,2016-02-01,401785,0,1698,1,Eur,False
392004,5,2016-01-27,2016-02-01,401785,0,2006,1,Eur,False
392005,1,2016-01-27,2016-02-03,1458301,48,1586,1,Usd,True
392005,2,2016-01-27,2016-02-03,1458301,48,1050,1,Usd,True
392005,3,2016-01-27,2016-02-03,1458301,48,1100,6,Usd,True
392005,4,2016-01-27,2016-02-03,1458301,48,1607,9,Usd,True
392006,1,2016-01-27,2016-02-03,1310403,65,149,6,Usd,True
392006,2,2016-01-27,2016-02-03,1310403,65,1863,2,Usd,True
392007,1,2016-01-27,2016-02-03,1079159,41,84,5,Gbp,True
392007,2,2016-01-27,2016-02-03,1079159,41,1573,2,Gbp,True
392007,3,2016-01-27,2016-02-03,1079159,41,185,1,Gbp,True
392008,1,2016-01-27,2016-02-03,992150,39,1659,3,Gbp,True
392009,1,2016-01-27,2016-02-03,1724829,54,2161,3,Usd,True
392009,2,2016-01-27,2016-02-03,1724829,54,1387,1,Usd,True
392010,1,2016-01-27,2016-02-03,651767,18,1629,5,Eur,True
392010,2,2016-01-27,2016-02-03,651767,18,522,1,Eur,True
392010,3,2016-01-27,2016-02-03,651767,18,1668,2,Eur,True
392010,4,2016-01-27,2016-02-03,651767,18,189,9,Eur,True
392010,5,2016-01-27,2016-02-03,651767,18,1522,1,Eur,True
392010,6,2016-01-27,2016-02-03,651767,18,455,1,Eur,True
393001,1,2016-01-28,2016-02-04,530451,19,2267,7,Eur,True
393001,2,2016-01-28,2016-02-04,530451,19,1228,4,Eur,True
393001,3,2016-01-28,2016-02-04,530451,19,1593,1,Eur,True
393001,4,2016-01-28,2016-02-04,530451,19,1157,5,Eur,True
393002,1,2016-01-28,2016-02-04,792110,28,662,9,Eur,True
393003,1,2016-01-28,2016-02-04,1188400,38,2000,2,Gbp,True
393003,2,2016-01-28,2016-02-04,1188400,38,2102,1,Gbp,True
393003,3,2016-01-28,2016-02-04,1188400,38,1608,9,Gbp,True
393004,1,2016-01-28,2016-02-09,2007813,0,415,3,Usd,False
393004,2,2016-01-28,2016-02-09,2007813,0,1629,1,Usd,False
393005,1,2016-01-28,2016-02-04,1112419,39,175,6,Gbp,True
393005,2,2016-01-28,2016-02-04,1112419,39,2511,2,Gbp,True
393005,3,2016-01-28,2016-02-04,1112419,39,1657,3,Gbp,True
393005,4,2016-01-28,2016-02-04,1112419,39,417,2,Gbp,True
393006,1,2016-01-28,2016-02-04,1765324,51,417,2,Usd,True
393006,2,2016-01-28,2016-02-04,1765324,51,2305,2,Usd,True
393007,1,2016-01-28,2016-02-04,1206405,45,1763,1,Usd,True
393007,2,2016-01-28,2016-02-04,1206405,45,121,1,Usd,True
393007,3,2016-01-28,2016-02-04,1206405,45,2387,7,Usd,True
393007,4,2016-01-28,2016-02-04,1206405,45,1901,3,Usd,True
393008,1,2016-01-28,2016-02-04,1823888,57,2038,1,Usd,True
393009,1,2016-01-28,2016-02-04,1765579,56,2024,1,Usd,True
393010,1,2016-01-28,2016-02-06,313968,0,1616,7,Cad,False
393010,2,2016-01-28,2016-02-06,313968,0,1477,2,Cad,False
394000,1,2016-01-29,2016-02-09,1736019,0,979,1,Usd,False
394000,2,2016-01-29,2016-02-09,1736019,0,113,4,Usd,False
394001,1,2016-01-29,2016-02-05,186894,5,1228,5,Aud,True
394001,2,2016-01-29,2016-02-05,186894,5,519,8,Aud,True
394001,3,2016-01-29,2016-02-05,186894,5,1652,3,Aud,True
394002,1,2016-01-29,2016-02-05,452923,27,1695,1,Eur,True
394002,2,2016-01-29,2016-02-05,452923,27,1688,2,Eur,True
394003,1,2016-01-29,2016-02-05,431461,27,326,2,Eur,True
394003,2,2016-01-29,2016-02-05,431461,27,1697,3,Eur,True
394003,3,2016-01-29,2016-02-05,431461,27,654,2,Eur,True
394004,1,2016-01-29,2016-02-05,602720,16,1417,2,Eur,True
394004,2,2016-01-29,2016-02-05,602720,16,1138,1,Eur,True
394004,3,2016-01-29,2016-02-05,602720,16,1190,2,Eur,True
394005,1,2016-01-29,2016-02-05,1810401,65,174,4,Usd,True
394005,2,2016-01-29,2016-02-05,1810401,65,1712,6,Usd,True
394006,1,2016-01-29,2016-02-05,1041067,37,1802,6,Gbp,True
394007,1,2016-01-29,2016-02-05,1337730,63,2077,5,Usd,True
395000,1,2016-01-30,2016-02-06,829132,32,128,4,Eur,True
395001,1,2016-01-30,2016-02-06,216550,10,2089,3,Cad,True
395001,2,2016-01-30,2016-02-06,216550,10,1610,1,Cad,True
395001,3,2016-01-30,2016-02-06,216550,10,1779,8,Cad,True
395002,1,2016-01-30,2016-02-06,250944,8,105,3,Cad,True
395002,2,2016-01-30,2016-02-06,250944,8,1621,3,Cad,True
395003,1,2016-01-30,2016-02-06,1296866,54,2355,2,Usd,True
395003,2,2016-01-30,2016-02-06,1296866,54,1209,3,Usd,True
395003,3,2016-01-30,2016-02-06,1296866,54,2,9,Usd,True
395004,1,2016-01-30,2016-02-06,2063107,45,1291,2,Usd,True
395004,2,2016-01-30,2016-02-06,2063107,45,2178,2,Usd,True
395004,3,2016-01-30,2016-02-06,2063107,45,1986,8,Usd,True
395005,1,2016-01-30,2016-02-06,2082135,54,1630,5,Usd,True
395005,2,2016-01-30,2016-02-06,2082135,54,1589,5,Usd,True
395006,1,2016-01-30,2016-02-06,127193,5,697,2,Aud,True
395006,2,2016-01-30,2016-02-06,127193,5,1249,1,Aud,True
395006,3,2016-01-30,2016-02-06,127193,5,1990,7,Aud,True
395006,4,2016-01-30,2016-02-06,127193,5,1581,1,Aud,True
395007,1,2016-01-30,2016-02-06,1714451,54,1605,2,Usd,True
395007,2,2016-01-30,2016-02-06,1714451,54,1603,4,Usd,True
395007,3,2016-01-30,2016-02-06,1714451,54,2014,6,Usd,True
395008,1,2016-01-30,2016-02-06,1401419,61,128,2,Usd,True
395009,1,2016-01-30,2016-02-06,731556,29,1156,2,Eur,True
395010,1,2016-01-30,2016-02-06,1549964,55,1076,5,Usd,True
395011,1,2016-01-30,2016-02-06,1114319,36,1587,1,Gbp,True
395011,2,2016-01-30,2016-02-06,1114319,36,142,2,Gbp,True
395011,3,2016-01-30,2016-02-06,1114319,36,1933,3,Gbp,True
395012,1,2016-01-30,2016-02-06,1418448,65,1784,7,Usd,True
395012,2,2016-01-30,2016-02-06,1418448,65,1313,3,Usd,True
395014,1,2016-01-30,2016-02-06,1178352,42,1605,10,Gbp,True
397000,1,2016-02-01,2016-02-08,1677739,55,1649,9,Usd,True
397001,1,2016-02-01,2016-02-08,1140654,37,1458,6,Gbp,True
397001,2,2016-02-01,2016-02-08,1140654,37,390,1,Gbp,True
397002,1,2016-02-01,2016-02-09,1348253,0,1607,2,Usd,False
397002,2,2016-02-01,2016-02-09,1348253,0,97,2,Usd,False
397002,3,2016-02-01,2016-02-09,1348253,0,2012,2,Usd,False
397003,1,2016-02-01,2016-02-08,760816,29,955,1,Eur,True
397003,2,2016-02-01,2016-02-08,760816,29,1614,1,Eur,True
397003,3,2016-02-01,2016-02-08,760816,29,1109,4,Eur,True
397004,1,2016-02-01,2016-02-10,1866421,0,123,2,Usd,False
397004,2,2016-02-01,2016-02-10,1866421,0,625,1,Usd,False
397004,3,2016-02-01,2016-02-10,1866421,0,1641,4,Usd,False
397005,1,2016-02-01,2016-02-08,1650783,64,1192,10,Usd,True
397005,2,2016-02-01,2016-02-08,1650783,64,2164,4,Usd,True
397005,3,2016-02-01,2016-02-08,1650783,64,1432,3,Usd,True
397005,4,2016-02-01,2016-02-08,1650783,64,1983,4,Usd,True
397005,5,2016-02-01,2016-02-08,1650783,64,1226,2,Usd,True
397005,6,2016-02-01,2016-02-08,1650783,64,1697,3,Usd,True
397005,7,2016-02-01,2016-02-08,1650783,64,1409,5,Usd,True
398000,1,2016-02-02,2016-02-09,1110229,42,1799,1,Gbp,True
398001,1,2016-02-02,2016-02-09,130214,5,1588,7,Aud,True
398001,2,2016-02-02,2016-02-09,130214,5,1259,8,Aud,True
398001,3,2016-02-02,2016-02-09,130214,5,1194,1,Aud,True
398001,4,2016-02-02,2016-02-09,130214,5,374,6,Aud,True
398002,1,2016-02-02,2016-02-09,1822089,44,160,4,Usd,True
398002,2,2016-02-02,2016-02-09,1822089,44,1612,2,Usd,True
398003,1,2016-02-02,2016-02-09,1355155,51,31,1,Usd,True
398003,3,2016-02-02,2016-02-09,1355155,51,439,1,Usd,True
398003,4,2016-02-02,2016-02-09,1355155,51,1026,3,Usd,True
398004,1,2016-02-02,2016-02-09,1001493,36,70,2,Gbp,True
398004,2,2016-02-02,2016-02-09,1001493,36,2060,3,Gbp,True
398004,3,2016-02-02,2016-02-09,1001493,36,1736,9,Gbp,True
398004,4,2016-02-02,2016-02-09,1001493,36,84,1,Gbp,True
398005,1,2016-02-02,2016-02-09,1761462,63,1642,5,Usd,True
398005,2,2016-02-02,2016-02-09,1761462,63,424,3,Usd,True
398005,3,2016-02-02,2016-02-09,1761462,63,1672,1,Usd,True
398005,4,2016-02-02,2016-02-09,1761462,63,445,8,Usd,True
398006,1,2016-02-02,2016-02-09,857287,34,1274,1,Eur,True
398006,2,2016-02-02,2016-02-09,857287,34,1348,4,Eur,True
398006,3,2016-02-02,2016-02-09,857287,34,1556,3,Eur,True
398006,4,2016-02-02,2016-02-09,857287,34,1525,2,Eur,True
398006,5,2016-02-02,2016-02-09,857287,34,326,1,Eur,True
398006,6,2016-02-02,2016-02-09,857287,34,1056,1,Eur,True
398006,7,2016-02-02,2016-02-09,857287,34,702,3,Eur,True
398007,1,2016-02-02,2016-02-09,1042883,42,445,5,Gbp,True
398007,2,2016-02-02,2016-02-09,1042883,42,1804,3,Gbp,True
399000,1,2016-02-03,2016-02-10,1887449,64,1633,5,Usd,True
399001,1,2016-02-03,2016-02-10,687377,12,1781,10,Eur,True
399002,1,2016-02-03,2016-02-10,1476450,51,2054,2,Usd,True
399003,1,2016-02-03,2016-02-10,1232687,59,1631,5,Usd,True
399003,2,2016-02-03,2016-02-10,1232687,59,93,2,Usd,True
399003,3,2016-02-03,2016-02-10,1232687,59,1589,2,Usd,True
399003,4,2016-02-03,2016-02-10,1232687,59,1802,4,Usd,True
399003,5,2016-02-03,2016-02-10,1232687,59,1576,2,Usd,True
399003,6,2016-02-03,2016-02-10,1232687,59,103,2,Usd,True
399004,1,2016-02-03,2016-02-11,822698,0,1058,3,Eur,False
399006,1,2016-02-03,2016-02-10,1363203,65,361,7,Usd,True
399007,1,2016-02-03,2016-02-10,1191228,38,1576,1,Gbp,True
399007,2,2016-02-03,2016-02-10,1191228,38,1543,1,Gbp,True
399009,1,2016-02-03,2016-02-10,784001,28,735,5,Eur,True
399009,2,2016-02-03,2016-02-10,784001,28,73,6,Eur,True
399010,1,2016-02-03,2016-02-10,906625,36,1516,1,Gbp,True
399010,2,2016-02-03,2016-02-10,906625,36,2147,1,Gbp,True
399010,3,2016-02-03,2016-02-10,906625,36,1624,1,Gbp,True
399010,4,2016-02-03,2016-02-10,906625,36,1627,4,Gbp,True
399010,5,2016-02-03,2016-02-10,906625,36,1142,1,Gbp,True
399010,6,2016-02-03,2016-02-10,906625,36,1424,6,Gbp,True
400000,1,2016-02-04,2016-02-11,1883755,61,138,2,Usd,True
400000,2,2016-02-04,2016-02-11,1883755,61,71,4,Usd,True
400001,1,2016-02-04,2016-02-11,264640,8,2037,1,Cad,True
400001,2,2016-02-04,2016-02-11,264640,8,1199,3,Cad,True
400002,1,2016-02-04,2016-02-11,363872,9,54,1,Cad,True
400002,2,2016-02-04,2016-02-11,363872,9,2019,1,Cad,True
400002,3,2016-02-04,2016-02-11,363872,9,1293,4,Cad,True
400002,4,2016-02-04,2016-02-11,363872,9,419,8,Cad,True
400003,1,2016-02-04,2016-02-11,446883,27,164,8,Eur,True
400003,2,2016-02-04,2016-02-11,446883,27,1638,1,Eur,True
400003,3,2016-02-04,2016-02-11,446883,27,1331,7,Eur,True
400004,1,2016-02-04,2016-02-11,106880,5,1426,10,Aud,True
400004,2,2016-02-04,2016-02-11,106880,5,1619,7,Aud,True
400004,3,2016-02-04,2016-02-11,106880,5,180,1,Aud,True
400004,4,2016-02-04,2016-02-11,106880,5,1837,1,Aud,True
400005,1,2016-02-04,2016-02-11,2065817,65,1913,9,Usd,True
400006,1,2016-02-04,2016-02-10,1996959,0,1284,3,Usd,False
400007,1,2016-02-04,2016-02-11,1987941,63,152,5,Usd,True
400007,2,2016-02-04,2016-02-11,1987941,63,1420,2,Usd,True
400007,3,2016-02-04,2016-02-11,1987941,63,181,3,Usd,True
400009,1,2016-02-04,2016-02-11,1310047,45,1746,2,Usd,True
400010,1,2016-02-04,2016-02-10,606808,0,1746,8,Eur,False
400010,2,2016-02-04,2016-02-10,606808,0,1664,3,Eur,False
400010,3,2016-02-04,2016-02-10,606808,0,965,3,Eur,False
400011,1,2016-02-04,2016-02-11,1122248,37,458,2,Gbp,True
401002,1,2016-02-05,2016-02-12,1787415,48,1583,2,Usd,True
401002,2,2016-02-05,2016-02-12,1787415,48,1409,3,Usd,True
401002,3,2016-02-05,2016-02-12,1787415,48,303,1,Usd,True
401002,4,2016-02-05,2016-02-12,1787415,48,156,4,Usd,True
401003,1,2016-02-05,2016-02-12,376977,8,34,2,Cad,True
401004,1,2016-02-05,2016-02-12,1565847,47,667,6,Usd,True
401005,1,2016-02-05,2016-02-12,953489,41,2044,7,Gbp,True
401005,2,2016-02-05,2016-02-12,953489,41,501,2,Gbp,True
401005,3,2016-02-05,2016-02-12,953489,41,400,5,Gbp,True
401005,4,2016-02-05,2016-02-12,953489,41,58,1,Gbp,True
401005,5,2016-02-05,2016-02-12,953489,41,1612,6,Gbp,True
401005,6,2016-02-05,2016-02-12,953489,41,1591,3,Gbp,True
401007,1,2016-02-05,2016-02-12,1774119,47,1494,3,Usd,True
402000,1,2016-02-06,2016-02-13,1086200,37,1466,1,Gbp,True
402000,2,2016-02-06,2016-02-13,1086200,37,1315,3,Gbp,True
402001,1,2016-02-06,2016-02-13,732289,28,83,2,Eur,True
402001,2,2016-02-06,2016-02-13,732289,28,1647,1,Eur,True
402001,3,2016-02-06,2016-02-13,732289,28,112,2,Eur,True
402001,4,2016-02-06,2016-02-13,732289,28,1495,5,Eur,True
402002,1,2016-02-06,2016-02-13,1673191,47,1602,7,Usd,True
402004,1,2016-02-06,2016-02-13,1906975,54,1134,5,Usd,True
402005,1,2016-02-06,2016-02-13,941746,39,2301,7,Gbp,True
402005,2,2016-02-06,2016-02-13,941746,39,153,2,Gbp,True
402006,1,2016-02-06,2016-02-13,1763642,64,146,3,Usd,True
402006,2,2016-02-06,2016-02-13,1763642,64,2030,7,Usd,True
402007,1,2016-02-06,2016-02-13,957784,41,1632,5,Gbp,True
402007,2,2016-02-06,2016-02-13,957784,41,1132,2,Gbp,True
402007,3,2016-02-06,2016-02-13,957784,41,1002,3,Gbp,True
