order_id,product_id,customer_id,total_quantity,discount_rate,Cost,Gross_sales,Net_sales,Actual_Profit,Potential_profit,Discount_value,sale_per_unit,cost_per_unit,profit_per_unit
CA-2014-131905,TEC-PH-10001615,ND-18460,5,0.0000,102.91,144.95,144.95,42.04,42.04,0.00,28.99,20.58,8.41
CA-2014-131905,TEC-PH-10003645,ND-18460,1,0.0000,119.59,161.61,161.61,42.02,42.02,0.00,161.61,119.59,42.02
CA-2014-131926,FUR-CH-10004063,DW-13480,7,0.0000,1421.32,2001.86,2001.86,580.54,580.54,0.00,285.98,203.05,82.93
CA-2014-131926,OFF-AP-10002945,DW-13480,5,0.0000,1007.18,1503.25,1503.25,496.07,496.07,0.00,300.65,201.44,99.21
CA-2014-131926,OFF-PA-10000061,DW-13480,4,0.0000,13.48,25.92,25.92,12.44,12.44,0.00,6.48,3.37,3.11
CA-2014-131926,OFF-PA-10004082,DW-13480,6,0.0000,23.94,47.88,47.88,23.94,23.94,0.00,7.98,3.99,3.99
CA-2014-131926,OFF-ST-10002276,DW-13480,2,0.0000,125.04,166.72,166.72,41.68,41.68,0.00,83.36,62.52,20.84
CA-2014-131947,OFF-AR-10000411,JA-15970,3,0.2000,33.48,47.83,38.26,4.78,14.35,9.57,12.75,11.16,1.59
CA-2014-131947,OFF-AR-10001473,JA-15970,2,0.2000,4.79,6.56,5.25,0.46,1.77,1.31,2.63,2.40,0.23
CA-2014-131947,OFF-PA-10000246,JA-15970,5,0.2000,27.16,50.30,40.24,13.08,23.14,10.06,8.05,5.43,2.62
CA-2014-131947,OFF-PA-10003039,JA-15970,6,0.2000,102.23,185.88,148.70,46.47,83.65,37.18,24.78,17.04,7.75
CA-2014-131947,TEC-AC-10004633,JA-15970,10,0.2000,39.14,69.90,55.92,16.78,30.76,13.98,5.59,3.91,1.68
CA-2014-131947,TEC-MA-10004086,JA-15970,5,0.7000,51.87,99.73,29.92,-21.95,47.87,69.81,5.98,10.37,-4.39
CA-2014-132010,OFF-BI-10002432,MA-17995,3,0.0000,8.05,15.18,15.18,7.13,7.13,0.00,5.06,2.68,2.38
CA-2014-132010,OFF-EN-10003160,MA-17995,5,0.0000,18.93,36.40,36.40,17.47,17.47,0.00,7.28,3.79,3.49
CA-2014-132010,OFF-ST-10003641,MA-17995,4,0.0000,308.90,315.20,315.20,6.30,6.30,0.00,78.80,77.22,1.58
CA-2014-132010,TEC-AC-10001542,MA-17995,2,0.0000,18.60,22.96,22.96,4.36,4.36,0.00,11.48,9.30,2.18
CA-2014-132227,OFF-BI-10000962,SZ-20035,4,0.2000,33.19,65.08,52.06,18.87,31.89,13.02,13.02,8.30,4.72
CA-2014-132451,FUR-CH-10000454,KF-16285,3,0.2000,512.36,731.94,585.55,73.19,219.58,146.39,195.18,170.79,24.40
CA-2014-132451,OFF-PA-10004888,KF-16285,3,0.0000,10.11,19.44,19.44,9.33,9.33,0.00,6.48,3.37,3.11
CA-2014-132500,TEC-AC-10001383,GZ-14470,2,0.0000,41.48,49.98,49.98,8.50,8.50,0.00,24.99,20.74,4.25
CA-2014-132542,OFF-BI-10004099,AM-10360,2,0.0000,7.68,15.36,15.36,7.68,7.68,0.00,7.68,3.84,3.84
CA-2014-132612,FUR-TA-10004534,FO-14305,7,0.0000,1196.28,1441.30,1441.30,245.02,245.02,0.00,205.90,170.90,35.00
CA-2014-132787,OFF-ST-10001321,MC-18130,6,0.0000,67.54,92.52,92.52,24.98,24.98,0.00,15.42,11.26,4.16
CA-2014-132801,OFF-ST-10001228,JG-15805,10,0.2000,96.70,134.30,107.44,10.74,37.60,26.86,10.74,9.67,1.07
CA-2014-132864,TEC-AC-10001267,KN-16390,5,0.2000,89.85,149.75,119.80,29.95,59.90,29.95,23.96,17.97,5.99
CA-2014-132913,OFF-AP-10003278,AS-10090,1,0.0000,10.34,13.97,13.97,3.63,3.63,0.00,13.97,10.34,3.63
CA-2014-132962,OFF-PA-10003543,JM-15535,3,0.2000,10.11,19.44,15.55,5.44,9.33,3.89,5.18,3.37,1.81
CA-2014-132962,TEC-AC-10004353,JM-15535,5,0.2000,198.45,315.00,252.00,53.55,116.55,63.00,50.40,39.69,10.71
CA-2014-132983,TEC-AC-10000736,DS-13180,2,0.0000,102.39,159.98,159.98,57.59,57.59,0.00,79.99,51.19,28.80
CA-2014-133158,FUR-FU-10000723,DW-13195,7,0.0000,263.21,289.24,289.24,26.03,26.03,0.00,41.32,37.60,3.72
CA-2014-133158,OFF-BI-10000632,DW-13195,2,0.2000,46.89,86.83,69.46,22.57,39.94,17.37,34.73,23.44,11.29
CA-2014-133228,FUR-FU-10004020,MS-17710,1,0.0000,3.12,5.47,5.47,2.35,2.35,0.00,5.47,3.12,2.35
CA-2014-133228,OFF-AR-10001955,MS-17710,4,0.0000,55.55,79.36,79.36,23.81,23.81,0.00,19.84,13.89,5.95
CA-2014-133270,OFF-AR-10002656,BM-11785,2,0.0000,8.42,13.36,13.36,4.94,4.94,0.00,6.68,4.21,2.47
CA-2014-133305,OFF-BI-10002954,MH-17455,5,0.2000,11.88,22.85,18.28,6.40,10.97,4.57,3.66,2.38,1.28
CA-2014-133305,OFF-PA-10001970,MH-17455,4,0.0000,26.03,49.12,49.12,23.09,23.09,0.00,12.28,6.51,5.77
CA-2014-133354,OFF-PA-10001800,SA-20830,3,0.0000,10.11,19.44,19.44,9.33,9.33,0.00,6.48,3.37,3.11
CA-2014-133389,OFF-BI-10001553,TB-21280,3,0.7000,14.26,27.43,8.23,-6.03,13.17,19.20,2.74,4.75,-2.01
CA-2014-133424,OFF-LA-10002312,Dl-13600,3,0.0000,22.20,44.40,44.40,22.20,22.20,0.00,14.80,7.40,7.40
CA-2014-133424,OFF-ST-10002957,Dl-13600,3,0.0000,15.84,15.84,15.84,0.00,0.00,0.00,5.28,5.28,0.00
CA-2014-133543,OFF-AR-10003394,KM-16660,4,0.0000,8.58,11.76,11.76,3.18,3.18,0.00,2.94,2.15,0.79
CA-2014-133592,FUR-BO-10000362,KM-16375,2,0.0000,263.31,341.96,341.96,78.65,78.65,0.00,170.98,131.65,39.33
CA-2014-133592,FUR-CH-10004218,KM-16375,6,0.0000,454.41,605.88,605.88,151.47,151.47,0.00,100.98,75.74,25.25
CA-2014-133592,OFF-PA-10002586,KM-16375,3,0.0000,7.92,14.94,14.94,7.02,7.02,0.00,4.98,2.64,2.34
CA-2014-133592,OFF-PA-10003228,KM-16375,4,0.0000,103.69,195.64,195.64,91.95,91.95,0.00,48.91,25.92,22.99
CA-2014-133592,TEC-AC-10002049,KM-16375,4,0.0000,945.17,1687.80,1687.80,742.63,742.63,0.00,421.95,236.29,185.66
CA-2014-133634,TEC-AC-10002550,SR-20740,3,0.0000,31.54,47.79,47.79,16.25,16.25,0.00,15.93,10.51,5.42
CA-2014-133690,FUR-TA-10004289,BS-11755,2,0.5000,380.63,437.50,218.75,-161.88,56.88,218.75,109.38,190.31,-80.94
CA-2014-133690,OFF-AP-10003622,BS-11755,1,0.2000,2.31,3.25,2.60,0.29,0.94,0.65,2.60,2.31,0.29
CA-2014-133704,OFF-AP-10001366,MA-17995,4,0.0000,32.06,43.92,43.92,11.86,11.86,0.00,10.98,8.02,2.96
CA-2014-133704,OFF-BI-10001636,MA-17995,3,0.2000,13.65,25.29,20.23,6.58,11.63,5.06,6.74,4.55,2.19
CA-2014-133753,OFF-AR-10001953,CW-11905,2,0.2000,64.21,87.96,70.37,6.16,23.75,17.59,35.19,32.11,3.08
CA-2014-133753,TEC-AC-10000303,CW-11905,2,0.2000,53.58,79.98,63.98,10.40,26.39,16.00,31.99,26.79,5.20
CA-2014-133753,TEC-PH-10000376,CW-11905,1,0.2000,7.39,9.99,7.99,0.60,2.60,2.00,7.99,7.39,0.60
CA-2014-133809,OFF-BI-10001757,MS-17530,8,0.7000,20.47,39.37,11.81,-8.66,18.90,27.56,1.48,2.56,-1.08
CA-2014-133809,TEC-PH-10004875,MS-17530,2,0.4000,11.67,15.98,9.59,-2.08,4.32,6.39,4.80,5.83,-1.04
CA-2014-133830,OFF-AR-10003045,RL-19615,9,0.0000,14.55,26.46,26.46,11.91,11.91,0.00,2.94,1.62,1.32
CA-2014-133830,OFF-FA-10002280,RL-19615,3,0.0000,7.80,15.00,15.00,7.20,7.20,0.00,5.00,2.60,2.40
CA-2014-133830,OFF-PA-10001363,RL-19615,4,0.0000,26.03,49.12,49.12,23.09,23.09,0.00,12.28,6.51,5.77
CA-2014-133851,OFF-AR-10003752,CM-12445,2,0.0000,12.47,23.10,23.10,10.63,10.63,0.00,11.55,6.24,5.31
CA-2014-133851,OFF-SU-10001225,CM-12445,2,0.0000,7.21,7.36,7.36,0.15,0.15,0.00,3.68,3.61,0.07
CA-2014-133963,OFF-PA-10001526,GA-14515,1,0.2000,2.54,4.98,3.98,1.44,2.44,1.00,3.98,2.54,1.44
CA-2014-134061,FUR-FU-10001424,LL-16840,2,0.0000,11.52,17.46,17.46,5.94,5.94,0.00,8.73,5.76,2.97
CA-2014-134103,OFF-PA-10001204,MV-18190,2,0.0000,5.81,10.56,10.56,4.75,4.75,0.00,5.28,2.90,2.38
CA-2014-134103,OFF-ST-10000991,MV-18190,2,0.0000,223.04,229.94,229.94,6.90,6.90,0.00,114.97,111.52,3.45
CA-2014-134215,OFF-AP-10001271,ML-17395,2,0.0000,74.43,101.96,101.96,27.53,27.53,0.00,50.98,37.22,13.76
CA-2014-134215,OFF-PA-10004353,ML-17395,13,0.0000,135.06,259.74,259.74,124.68,124.68,0.00,19.98,10.39,9.59
CA-2014-134215,TEC-AC-10002473,ML-17395,9,0.0000,150.70,255.42,255.42,104.72,104.72,0.00,28.38,16.74,11.64
CA-2014-134278,TEC-CO-10001046,EP-13915,1,0.2000,384.99,699.99,559.99,175.00,315.00,140.00,559.99,384.99,175.00
CA-2014-134313,OFF-AR-10001897,RA-19915,3,0.2000,38.86,53.98,43.18,4.32,15.11,10.80,14.39,12.95,1.44
CA-2014-134313,TEC-PH-10001795,RA-19915,4,0.2000,1735.97,2479.96,1983.97,248.00,743.99,495.99,495.99,433.99,62.00
CA-2014-134551,FUR-CH-10004287,TS-21505,3,0.2000,588.31,828.60,662.88,74.57,240.29,165.72,220.96,196.10,24.86
CA-2014-134551,OFF-AP-10004868,TS-21505,7,0.2000,39.70,54.39,43.51,3.81,14.68,10.88,6.22,5.67,0.54
CA-2014-134551,OFF-PA-10002689,TS-21505,5,0.2000,16.85,32.40,25.92,9.07,15.55,6.48,5.18,3.37,1.81
CA-2014-134572,FUR-TA-10001705,SV-20365,5,0.3000,839.77,1063.00,744.10,-95.67,223.23,318.90,148.82,167.95,-19.13
CA-2014-134572,FUR-TA-10004442,SV-20365,2,0.3000,533.54,573.70,401.59,-131.95,40.16,172.11,200.80,266.77,-65.98
CA-2014-134572,OFF-ST-10004634,SV-20365,5,0.2000,39.24,56.05,44.84,5.61,16.82,11.21,8.97,7.85,1.12
CA-2014-134621,OFF-BI-10000977,DP-13390,2,0.7000,32.83,60.80,18.24,-14.59,27.97,42.56,9.12,16.42,-7.30
CA-2014-134677,TEC-AC-10001445,XP-21865,3,0.0000,7.18,9.09,9.09,1.91,1.91,0.00,3.03,2.39,0.64
CA-2014-134726,TEC-AC-10000023,SW-20755,2,0.0000,26.84,41.94,41.94,15.10,15.10,0.00,20.97,13.42,7.55
CA-2014-134726,TEC-PH-10001750,SW-20755,1,0.2000,48.17,65.99,52.79,4.62,17.82,13.20,52.79,48.17,4.62
CA-2014-135090,OFF-PA-10002245,SP-20920,9,0.0000,29.60,53.82,53.82,24.22,24.22,0.00,5.98,3.29,2.69
CA-2014-135405,OFF-AR-10004078,MS-17830,2,0.2000,8.17,11.68,9.34,1.17,3.50,2.34,4.67,4.09,0.58
CA-2014-135405,TEC-AC-10001266,MS-17830,3,0.2000,21.45,39.00,31.20,9.75,17.55,7.80,10.40,7.15,3.25
CA-2014-135608,FUR-CH-10002602,JK-15625,5,0.2000,558.63,754.90,603.92,45.29,196.27,150.98,120.78,111.73,9.06
CA-2014-135608,OFF-PA-10001954,JK-15625,2,0.0000,24.67,45.68,45.68,21.01,21.01,0.00,22.84,12.33,10.51
CA-2014-135657,FUR-TA-10004086,SC-20725,6,0.0000,402.39,515.88,515.88,113.49,113.49,0.00,85.98,67.06,18.92
CA-2014-135699,OFF-PA-10003001,HH-15010,2,0.0000,6.95,13.36,13.36,6.41,6.41,0.00,6.68,3.47,3.21
CA-2014-135699,OFF-PA-10004475,HH-15010,2,0.0000,56.06,109.92,109.92,53.86,53.86,0.00,54.96,28.03,26.93
CA-2014-135755,OFF-BI-10003981,NC-18415,3,0.2000,6.95,13.63,10.90,3.95,6.67,2.73,3.63,2.32,1.32
CA-2014-135755,OFF-BI-10004828,NC-18415,3,0.2000,25.62,50.23,40.18,14.56,24.61,10.05,13.39,8.54,4.85
CA-2014-135993,TEC-AC-10004877,PJ-18835,4,0.0000,25.39,27.60,27.60,2.21,2.21,0.00,6.90,6.35,0.55
CA-2014-135993,TEC-PH-10001552,PJ-18835,6,0.2000,51.67,71.76,57.41,5.74,20.09,14.35,9.57,8.61,0.96
CA-2014-136280,OFF-LA-10000452,Co-12640,2,0.2000,3.28,6.30,5.04,1.76,3.02,1.26,2.52,1.64,0.88
CA-2014-136336,OFF-ST-10002574,DB-13555,6,0.0000,828.84,828.84,828.84,0.00,0.00,0.00,138.14,138.14,0.00
CA-2014-136399,FUR-CH-10002602,CC-12100,2,0.2000,223.45,301.96,241.57,18.12,78.51,60.39,120.79,111.73,9.06
CA-2014-136399,FUR-FU-10004090,CC-12100,2,0.0000,29.79,44.46,44.46,14.67,14.67,0.00,22.23,14.89,7.34
CA-2014-136399,TEC-AC-10001142,CC-12100,5,0.0000,355.50,395.00,395.00,39.50,39.50,0.00,79.00,71.10,7.90
CA-2014-136399,TEC-PH-10004977,CC-12100,4,0.2000,556.61,783.96,627.17,70.56,227.35,156.79,156.79,139.15,17.64
CA-2014-136567,FUR-TA-10000617,PS-19045,2,0.0000,354.98,455.10,455.10,100.12,100.12,0.00,227.55,177.49,50.06
CA-2014-136567,FUR-TA-10001932,PS-19045,7,0.0000,1750.69,2244.48,2244.48,493.79,493.79,0.00,320.64,250.10,70.54
CA-2014-136567,OFF-BI-10003982,PS-19045,3,0.0000,33.02,62.31,62.31,29.29,29.29,0.00,20.77,11.01,9.76
CA-2014-136567,OFF-ST-10004337,PS-19045,2,0.0000,122.48,122.48,122.48,0.00,0.00,0.00,61.24,61.24,0.00
CA-2014-136644,FUR-CH-10000225,SC-20575,8,0.0000,615.45,647.84,647.84,32.39,32.39,0.00,80.98,76.93,4.05
CA-2014-136742,OFF-BI-10003719,GP-14740,6,0.7000,80.84,149.70,44.91,-35.93,68.86,104.79,7.49,13.47,-5.99
CA-2014-136861,FUR-FU-10001967,PR-18880,2,0.2000,29.98,39.98,31.98,2.00,9.99,8.00,15.99,14.99,1.00
CA-2014-137092,OFF-BI-10000632,LS-16975,1,0.8000,23.44,43.40,8.68,-14.76,19.96,34.72,8.68,23.44,-14.76
CA-2014-137092,OFF-LA-10003510,LS-16975,1,0.2000,16.48,30.53,24.42,7.94,14.04,6.11,24.42,16.48,7.94
CA-2014-137092,OFF-PA-10002109,LS-16975,1,0.2000,2.57,4.76,3.81,1.24,2.19,0.95,3.81,2.57,1.24
CA-2014-137092,OFF-ST-10003805,LS-16975,3,0.2000,473.74,631.65,505.32,31.58,157.91,126.33,168.44,157.91,10.53
CA-2014-137092,TEC-AC-10001606,LS-16975,4,0.2000,247.98,399.96,319.97,71.99,151.99,79.99,79.99,61.99,18.00
CA-2014-137274,FUR-TA-10001889,MG-18145,3,0.3000,1043.56,1272.63,890.84,-152.72,229.07,381.79,296.95,347.85,-50.91
CA-2014-137351,OFF-BI-10003910,DB-13615,7,0.2000,29.69,53.98,43.18,13.49,24.29,10.80,6.17,4.24,1.93
CA-2014-137575,TEC-AC-10004571,TB-21625,2,0.0000,115.99,199.98,199.98,83.99,83.99,0.00,99.99,57.99,42.00
CA-2014-137589,OFF-SU-10000157,MS-17770,3,0.2000,350.77,357.93,286.34,-64.43,7.16,71.59,95.45,116.92,-21.48
CA-2014-137911,OFF-PA-10004071,BP-11095,2,0.2000,57.70,110.96,88.77,31.07,53.26,22.19,44.39,28.85,15.53
CA-2014-138023,OFF-BI-10003638,KH-16510,8,0.8000,83.59,154.80,30.96,-52.63,71.21,123.84,3.87,10.45,-6.58
CA-2014-138072,TEC-AC-10004859,GA-14725,2,0.2000,20.98,34.96,27.97,6.99,13.98,6.99,13.99,10.49,3.50
CA-2014-138100,FUR-FU-10002456,AA-10315,2,0.0000,8.30,14.56,14.56,6.26,6.26,0.00,7.28,4.15,3.13
CA-2014-138100,OFF-PA-10000349,AA-10315,3,0.0000,7.92,14.94,14.94,7.02,7.02,0.00,4.98,2.64,2.34
CA-2014-138128,OFF-EN-10002500,FP-14320,3,0.2000,21.09,38.34,30.67,9.59,17.25,7.67,10.22,7.03,3.20
CA-2014-138128,TEC-CO-10001766,FP-14320,4,0.4000,953.98,1799.97,1079.98,126.00,845.98,719.99,270.00,238.50,31.50
CA-2014-138177,FUR-TA-10004607,ND-18460,1,0.5000,119.75,147.84,73.92,-45.83,28.09,73.92,73.92,119.75,-45.83
CA-2014-138198,OFF-BI-10002103,JL-15130,2,0.2000,9.38,17.38,13.90,4.52,7.99,3.48,6.95,4.69,2.26
CA-2014-138240,OFF-AR-10002135,SJ-20500,3,0.0000,102.67,144.60,144.60,41.93,41.93,0.00,48.20,34.22,13.98
CA-2014-138240,TEC-PH-10002583,SJ-20500,1,0.2000,18.99,19.99,15.99,-3.00,1.00,4.00,15.99,18.99,-3.00
CA-2014-138296,OFF-ST-10002444,RC-19825,2,0.0000,17.68,24.56,24.56,6.88,6.88,0.00,12.28,8.84,3.44
CA-2014-138317,FUR-FU-10000550,NW-18400,1,0.2000,3.33,4.98,3.98,0.65,1.64,1.00,3.98,3.33,0.65
CA-2014-138317,OFF-AP-10003860,NW-18400,2,0.2000,40.53,55.53,44.42,3.89,14.99,11.11,22.21,20.27,1.94
CA-2014-138317,OFF-BI-10000069,NW-18400,2,0.7000,16.21,30.03,9.01,-7.20,13.82,21.02,4.51,8.11,-3.60
CA-2014-138317,OFF-EN-10001539,NW-18400,4,0.2000,16.50,31.13,24.90,8.40,14.63,6.23,6.23,4.12,2.10
CA-2014-138317,TEC-AC-10003628,NW-18400,4,0.2000,67.18,119.96,95.97,28.79,52.78,23.99,23.99,16.79,7.20
CA-2014-138317,TEC-MA-10004521,NW-18400,3,0.7000,379.48,689.97,206.99,-172.49,310.48,482.98,69.00,126.49,-57.50
CA-2014-138359,OFF-BI-10000145,KH-16330,2,0.0000,3.18,6.24,6.24,3.06,3.06,0.00,3.12,1.59,1.53
CA-2014-138359,OFF-ST-10000636,KH-16330,4,0.0000,64.28,66.96,66.96,2.68,2.68,0.00,16.74,16.07,0.67
CA-2014-138436,TEC-AC-10002323,JD-15895,3,0.0000,57.68,66.30,66.30,8.62,8.62,0.00,22.10,19.23,2.87
CA-2014-138450,OFF-EN-10001335,EH-13765,6,0.2000,32.82,65.64,52.51,19.69,32.82,13.13,8.75,5.47,3.28
CA-2014-138450,OFF-PA-10003016,EH-13765,4,0.2000,6.91,12.56,10.05,3.14,5.65,2.51,2.51,1.73,0.79
CA-2014-138450,OFF-ST-10003479,EH-13765,6,0.2000,221.96,233.64,186.91,-35.05,11.68,46.73,31.15,36.99,-5.84
CA-2014-138513,OFF-PA-10003177,EH-13990,2,0.0000,6.74,12.96,12.96,6.22,6.22,0.00,6.48,3.37,3.11
CA-2014-138527,OFF-AP-10001469,BN-11470,5,0.2000,148.07,208.55,166.84,18.77,60.48,41.71,33.37,29.61,3.75
CA-2014-138527,OFF-PA-10001800,BN-11470,2,0.2000,6.74,12.96,10.37,3.63,6.22,2.59,5.19,3.37,1.81
CA-2014-138527,TEC-AC-10002399,BN-11470,1,0.2000,12.94,19.03,15.22,2.28,6.09,3.81,15.22,12.94,2.28
CA-2014-138681,FUR-CH-10004860,CT-11995,3,0.2000,284.76,302.94,242.35,-42.41,18.18,60.59,80.78,94.92,-14.14
CA-2014-138681,FUR-FU-10001876,CT-11995,2,0.2000,41.58,64.96,51.97,10.39,23.39,12.99,25.99,20.79,5.20
CA-2014-138681,OFF-PA-10000357,CT-11995,5,0.2000,144.25,277.40,221.92,77.67,133.15,55.48,44.38,28.85,15.53
CA-2014-138681,OFF-PA-10003270,CT-11995,2,0.2000,5.81,10.56,8.45,2.64,4.75,2.11,4.23,2.91,1.32
CA-2014-138681,TEC-AC-10003628,CT-11995,3,0.2000,50.39,89.98,71.98,21.59,39.59,18.00,23.99,16.80,7.20
CA-2014-138709,OFF-BI-10000145,MS-17770,5,0.0000,7.96,15.60,15.60,7.64,7.64,0.00,3.12,1.59,1.53
CA-2014-138709,OFF-PA-10004734,MS-17770,3,0.0000,10.92,21.84,21.84,10.92,10.92,0.00,7.28,3.64,3.64
CA-2014-138737,OFF-AR-10003190,FP-14320,3,0.0000,6.22,8.64,8.64,2.42,2.42,0.00,2.88,2.07,0.81
CA-2014-138940,TEC-PH-10001835,GM-14455,6,0.2000,492.93,947.94,758.35,265.42,455.01,189.59,126.39,82.15,44.24
CA-2014-139017,TEC-AC-10001013,RM-19375,2,0.2000,39.24,58.58,46.86,7.62,19.33,11.72,23.43,19.62,3.81
CA-2014-139192,TEC-AC-10001606,LC-16885,1,0.0000,61.99,99.99,99.99,38.00,38.00,0.00,99.99,61.99,38.00
CA-2014-139192,TEC-PH-10000486,LC-16885,12,0.2000,988.23,1391.88,1113.50,125.27,403.64,278.38,92.79,82.35,10.44
CA-2014-139283,OFF-BI-10002049,BT-11440,3,0.0000,7.92,14.67,14.67,6.75,6.75,0.00,4.89,2.64,2.25
CA-2014-139423,OFF-AP-10004708,DG-13300,2,0.0000,54.05,76.12,76.12,22.07,22.07,0.00,38.06,27.02,11.04
CA-2014-139451,OFF-AR-10002053,DN-13690,5,0.0000,10.73,14.90,14.90,4.17,4.17,0.00,2.98,2.15,0.83
CA-2014-139451,OFF-ST-10002370,DN-13690,1,0.0000,15.19,21.39,21.39,6.20,6.20,0.00,21.39,15.19,6.20
CA-2014-139542,TEC-AC-10001553,EH-14185,3,0.2000,40.27,50.98,40.78,0.51,10.70,10.20,13.59,13.42,0.17
CA-2014-139598,OFF-AP-10002998,MG-17695,2,0.2000,29.03,43.33,34.66,5.63,14.30,8.67,17.33,14.51,2.82
CA-2014-139598,OFF-AP-10003287,MG-17695,2,0.2000,73.39,101.94,81.55,8.16,28.54,20.39,40.78,36.70,4.08
CA-2014-139598,OFF-PA-10004569,MG-17695,3,0.2000,12.10,22.83,18.26,6.16,10.73,4.57,6.09,4.03,2.05
CA-2014-139598,OFF-ST-10001370,MG-17695,4,0.2000,269.73,283.93,227.14,-42.59,14.20,56.79,56.79,67.43,-10.65
CA-2014-139633,OFF-BI-10002954,EC-14050,4,0.7000,9.50,18.27,5.48,-4.02,8.77,12.79,1.37,2.38,-1.01
CA-2014-139857,OFF-FA-10001843,CD-12790,5,0.0000,6.55,12.35,12.35,5.80,5.80,0.00,2.47,1.31,1.16
CA-2014-139892,FUR-CH-10004287,BM-11140,9,0.3000,1764.92,2485.80,1740.06,-24.86,720.88,745.74,193.34,196.10,-2.76
CA-2014-139892,OFF-AP-10002518,BM-11140,5,0.8000,631.83,889.90,177.98,-453.85,258.07,711.92,35.60,126.37,-90.77
CA-2014-139892,OFF-AR-10002656,BM-11140,6,0.2000,25.25,40.08,32.06,6.81,14.83,8.02,5.34,4.21,1.14
CA-2014-139892,OFF-AR-10004441,BM-11140,3,0.2000,7.21,12.43,9.94,2.73,5.22,2.49,3.31,2.40,0.91
CA-2014-139892,OFF-ST-10000991,BM-11140,3,0.2000,334.56,344.91,275.93,-58.63,10.35,68.98,91.98,111.52,-19.54
CA-2014-139892,TEC-MA-10000822,BM-11140,8,0.4000,9519.94,13599.92,8159.95,-1359.99,4079.97,5439.97,1019.99,1189.99,-170.00
CA-2014-139892,TEC-PH-10003931,BM-11140,3,0.2000,134.98,179.98,143.98,9.00,44.99,36.00,47.99,44.99,3.00
CA-2014-140004,OFF-AR-10004027,CB-12025,3,0.2000,4.46,7.56,6.05,1.59,3.10,1.51,2.02,1.49,0.53
CA-2014-140004,OFF-AR-10004685,CB-12025,2,0.2000,6.21,9.26,7.41,1.20,3.06,1.85,3.71,3.10,0.60
CA-2014-140032,OFF-BI-10000822,TS-21340,2,0.2000,5.60,10.76,8.61,3.01,5.17,2.15,4.31,2.80,1.51
CA-2014-140039,OFF-ST-10001034,ON-18715,5,0.2000,73.45,99.25,79.40,5.96,25.81,19.85,15.88,14.69,1.19
CA-2014-140165,OFF-BI-10004519,EH-14005,8,0.7000,730.31,1327.83,398.35,-331.96,597.52,929.48,49.79,91.29,-41.50
CA-2014-140165,OFF-FA-10002815,EH-14005,2,0.2000,4.70,8.88,7.10,2.40,4.17,1.78,3.55,2.35,1.20
CA-2014-140228,OFF-LA-10001613,GB-14530,3,0.2000,4.40,8.64,6.91,2.51,4.23,1.73,2.30,1.47,0.84
CA-2014-140228,OFF-ST-10001128,GB-14530,2,0.2000,215.30,221.96,177.57,-37.73,6.66,44.39,88.79,107.65,-18.87
CA-2014-140228,OFF-ST-10002214,GB-14530,3,0.2000,25.07,33.88,27.10,2.03,8.81,6.78,9.03,8.36,0.68
CA-2014-140396,OFF-BI-10003669,KH-16330,3,0.2000,8.42,16.20,12.96,4.54,7.78,3.24,4.32,2.81,1.51
CA-2014-140396,OFF-EN-10002592,KH-16330,3,0.0000,17.37,34.74,34.74,17.37,17.37,0.00,11.58,5.79,5.79
CA-2014-140396,OFF-PA-10000223,KH-16330,4,0.0000,13.48,25.92,25.92,12.44,12.44,0.00,6.48,3.37,3.11
CA-2014-140396,TEC-PH-10004447,KH-16330,6,0.0000,617.12,833.94,833.94,216.82,216.82,0.00,138.99,102.85,36.14
CA-2014-140403,FUR-CH-10002774,TN-21040,3,0.2000,108.59,152.94,122.35,13.76,44.35,30.59,40.78,36.20,4.59
CA-2014-140403,OFF-EN-10001219,TN-21040,2,0.0000,7.79,15.28,15.28,7.49,7.49,0.00,7.64,3.90,3.74
CA-2014-140473,TEC-CO-10004202,MC-17425,3,0.2000,584.98,899.98,719.98,135.00,314.99,180.00,239.99,194.99,45.00
CA-2014-140487,FUR-BO-10000711,SR-20425,3,0.0000,155.45,212.94,212.94,57.49,57.49,0.00,70.98,51.82,19.16
CA-2014-140662,OFF-AP-10001242,TS-21205,3,0.0000,169.01,241.44,241.44,72.43,72.43,0.00,80.48,56.34,24.14
CA-2014-140662,OFF-PA-10003395,TS-21205,7,0.0000,381.65,733.95,733.95,352.30,352.30,0.00,104.85,54.52,50.33
CA-2014-140662,TEC-AC-10001314,TS-21205,2,0.0000,91.98,99.98,99.98,8.00,8.00,0.00,49.99,45.99,4.00
CA-2014-140732,OFF-AP-10001626,MA-17560,2,0.0000,5.76,7.78,7.78,2.02,2.02,0.00,3.89,2.88,1.01
CA-2014-140732,OFF-PA-10003625,MA-17560,4,0.0000,68.16,123.92,123.92,55.76,55.76,0.00,30.98,17.04,13.94
CA-2014-140732,TEC-PH-10001425,MA-17560,9,0.2000,518.34,719.91,575.93,57.59,201.58,143.98,63.99,57.59,6.40
CA-2014-140795,TEC-AC-10001432,BD-11500,6,0.0000,262.58,468.90,468.90,206.32,206.32,0.00,78.15,43.76,34.39
CA-2014-140816,TEC-AC-10001539,TC-21295,7,0.2000,358.35,559.93,447.94,89.59,201.57,111.99,63.99,51.19,12.80
CA-2014-140858,FUR-CH-10001394,CA-12775,5,0.3000,1228.46,1754.94,1228.46,0.00,526.48,526.48,245.69,245.69,0.00
